{day_number: 1, imei: 353918054312018L, lon: -119.25606063, lat: 34.24814655, time: 1416071912}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605981, "lat": 34.24811937, "time": 1416072007}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605981, "lat": 34.24811937, "time": 1416072008}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605981, "lat": 34.24811936, "time": 1416072009}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605982, "lat": 34.24811936, "time": 1416072010}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605982, "lat": 34.24811936, "time": 1416072011}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605983, "lat": 34.24811936, "time": 1416072012}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605983, "lat": 34.24811936, "time": 1416072013}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605984, "lat": 34.24811936, "time": 1416072014}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605984, "lat": 34.24811936, "time": 1416072015}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605984, "lat": 34.24811936, "time": 1416072016}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605984, "lat": 34.24811936, "time": 1416072017}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605985, "lat": 34.24811936, "time": 1416072018}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605985, "lat": 34.24811936, "time": 1416072019}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605985, "lat": 34.24811934, "time": 1416072020}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605986, "lat": 34.24811933, "time": 1416072021}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605987, "lat": 34.24811931, "time": 1416072022}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605989, "lat": 34.2481193, "time": 1416072023}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605989, "lat": 34.2481193, "time": 1416072024}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560599, "lat": 34.24811929, "time": 1416072025}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560599, "lat": 34.24811929, "time": 1416072026}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560599, "lat": 34.24811928, "time": 1416072027}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560599, "lat": 34.24811927, "time": 1416072028}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605991, "lat": 34.24811927, "time": 1416072029}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605961, "lat": 34.24811837, "time": 1416072030}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25606524, "lat": 34.24811616, "time": 1416072031}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25606638, "lat": 34.24811479, "time": 1416072032}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607024, "lat": 34.24811186, "time": 1416072033}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607331, "lat": 34.24810797, "time": 1416072034}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607538, "lat": 34.24810596, "time": 1416072035}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607582, "lat": 34.24810439, "time": 1416072036}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560762, "lat": 34.24810274, "time": 1416072037}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607654, "lat": 34.24810211, "time": 1416072038}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607655, "lat": 34.24810226, "time": 1416072039}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607682, "lat": 34.24810225, "time": 1416072040}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607668, "lat": 34.24810243, "time": 1416072041}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607694, "lat": 34.24810201, "time": 1416072042}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607761, "lat": 34.24810141, "time": 1416072043}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607833, "lat": 34.2481011, "time": 1416072044}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607873, "lat": 34.24810104, "time": 1416072045}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607915, "lat": 34.24810112, "time": 1416072046}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607947, "lat": 34.24810105, "time": 1416072047}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607969, "lat": 34.24810091, "time": 1416072048}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607981, "lat": 34.24810085, "time": 1416072049}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607985, "lat": 34.2481008, "time": 1416072050}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607986, "lat": 34.24810078, "time": 1416072051}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607981, "lat": 34.24810078, "time": 1416072052}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607978, "lat": 34.24810078, "time": 1416072053}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607976, "lat": 34.24810078, "time": 1416072054}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607976, "lat": 34.24810077, "time": 1416072055}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607978, "lat": 34.24810076, "time": 1416072056}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607979, "lat": 34.24810075, "time": 1416072057}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560798, "lat": 34.24810074, "time": 1416072058}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560798, "lat": 34.24810074, "time": 1416072059}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607982, "lat": 34.24810074, "time": 1416072060}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607982, "lat": 34.24810074, "time": 1416072061}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607982, "lat": 34.24810073, "time": 1416072062}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607982, "lat": 34.24810072, "time": 1416072063}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607982, "lat": 34.24810072, "time": 1416072064}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607982, "lat": 34.2481007, "time": 1416072065}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608044, "lat": 34.24810023, "time": 1416072066}
{"day_number": 1, "imei": 353918054312018, "lon": -119.256081, "lat": 34.24810081, "time": 1416072067}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608473, "lat": 34.24810083, "time": 1416072068}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608612, "lat": 34.24809982, "time": 1416072069}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608544, "lat": 34.24809832, "time": 1416072070}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608531, "lat": 34.24809784, "time": 1416072071}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608533, "lat": 34.24809688, "time": 1416072072}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608518, "lat": 34.24809607, "time": 1416072073}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608521, "lat": 34.24809565, "time": 1416072074}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608495, "lat": 34.2480954, "time": 1416072075}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608504, "lat": 34.24809448, "time": 1416072076}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608485, "lat": 34.24809431, "time": 1416072077}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608467, "lat": 34.24809403, "time": 1416072078}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608454, "lat": 34.24809389, "time": 1416072079}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608426, "lat": 34.24809376, "time": 1416072080}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560838, "lat": 34.24809406, "time": 1416072081}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25608329, "lat": 34.24809531, "time": 1416072082}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607831, "lat": 34.24809436, "time": 1416072083}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607453, "lat": 34.24809358, "time": 1416072084}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607252, "lat": 34.2480922, "time": 1416072085}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607135, "lat": 34.24809167, "time": 1416072086}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25607016, "lat": 34.24809089, "time": 1416072087}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25606851, "lat": 34.24809058, "time": 1416072088}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560672, "lat": 34.24808982, "time": 1416072089}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25606545, "lat": 34.24808999, "time": 1416072090}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25606411, "lat": 34.24809018, "time": 1416072091}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25606332, "lat": 34.24809026, "time": 1416072092}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25606282, "lat": 34.24809027, "time": 1416072093}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25606241, "lat": 34.24809031, "time": 1416072094}
{"day_number": 1, "imei": 353918054312018, "lon": -119.256062, "lat": 34.2480903, "time": 1416072095}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25606191, "lat": 34.2480903, "time": 1416072096}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25606184, "lat": 34.24809022, "time": 1416072097}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25606191, "lat": 34.24809026, "time": 1416072098}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25606172, "lat": 34.24809087, "time": 1416072099}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25606105, "lat": 34.24808854, "time": 1416072100}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25606023, "lat": 34.24808674, "time": 1416072101}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605951, "lat": 34.24808602, "time": 1416072102}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605894, "lat": 34.24808641, "time": 1416072103}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605748, "lat": 34.24808441, "time": 1416072104}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25605633, "lat": 34.24808388, "time": 1416072105}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560507, "lat": 34.24808213, "time": 1416072106}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604721, "lat": 34.24808088, "time": 1416072107}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604545, "lat": 34.24808045, "time": 1416072108}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604714, "lat": 34.24808109, "time": 1416072109}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604708, "lat": 34.24808116, "time": 1416072110}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604551, "lat": 34.24808035, "time": 1416072111}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604488, "lat": 34.24808021, "time": 1416072112}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604382, "lat": 34.24808072, "time": 1416072113}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604321, "lat": 34.24808083, "time": 1416072114}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604283, "lat": 34.24808084, "time": 1416072115}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604289, "lat": 34.24808083, "time": 1416072116}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604289, "lat": 34.24808081, "time": 1416072117}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604284, "lat": 34.24808094, "time": 1416072118}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560428, "lat": 34.248081, "time": 1416072119}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604175, "lat": 34.24808234, "time": 1416072120}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604121, "lat": 34.2480841, "time": 1416072121}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604033, "lat": 34.24808358, "time": 1416072122}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560397, "lat": 34.24808335, "time": 1416072123}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603752, "lat": 34.24808273, "time": 1416072124}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560393, "lat": 34.24808352, "time": 1416072125}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604067, "lat": 34.24808433, "time": 1416072126}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604077, "lat": 34.24808496, "time": 1416072127}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604071, "lat": 34.24808558, "time": 1416072128}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604079, "lat": 34.2480875, "time": 1416072129}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604131, "lat": 34.24809046, "time": 1416072130}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604158, "lat": 34.24809143, "time": 1416072131}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604083, "lat": 34.24809158, "time": 1416072132}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604118, "lat": 34.24809267, "time": 1416072133}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604045, "lat": 34.24809337, "time": 1416072134}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603922, "lat": 34.24809393, "time": 1416072135}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603801, "lat": 34.24809423, "time": 1416072136}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603676, "lat": 34.24809451, "time": 1416072137}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603672, "lat": 34.2480953, "time": 1416072138}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603596, "lat": 34.24809473, "time": 1416072139}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603548, "lat": 34.24809483, "time": 1416072140}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560349, "lat": 34.2480941, "time": 1416072141}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603526, "lat": 34.24809425, "time": 1416072142}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603467, "lat": 34.24809323, "time": 1416072143}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603448, "lat": 34.24809369, "time": 1416072144}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603373, "lat": 34.24809419, "time": 1416072145}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603307, "lat": 34.24809456, "time": 1416072146}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603291, "lat": 34.24809503, "time": 1416072147}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603302, "lat": 34.24809381, "time": 1416072148}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603264, "lat": 34.24809269, "time": 1416072149}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603217, "lat": 34.24809172, "time": 1416072150}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603169, "lat": 34.24809137, "time": 1416072151}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603125, "lat": 34.24809151, "time": 1416072152}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603159, "lat": 34.24809183, "time": 1416072153}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603172, "lat": 34.24809193, "time": 1416072154}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603175, "lat": 34.24809201, "time": 1416072155}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603175, "lat": 34.24809204, "time": 1416072156}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603135, "lat": 34.24809207, "time": 1416072157}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603109, "lat": 34.24809205, "time": 1416072158}
{"day_number": 1, "imei": 353918054312018, "lon": -119.256031, "lat": 34.24809208, "time": 1416072159}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603091, "lat": 34.24809211, "time": 1416072160}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603084, "lat": 34.24809212, "time": 1416072161}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560308, "lat": 34.24809212, "time": 1416072162}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603075, "lat": 34.24809216, "time": 1416072163}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603154, "lat": 34.24809203, "time": 1416072164}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603884, "lat": 34.24809313, "time": 1416072165}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604058, "lat": 34.2480941, "time": 1416072166}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604168, "lat": 34.24809468, "time": 1416072167}
{"day_number": 1, "imei": 353918054312018, "lon": -119.2560417, "lat": 34.24809438, "time": 1416072168}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604115, "lat": 34.24809398, "time": 1416072169}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603986, "lat": 34.2480935, "time": 1416072170}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603899, "lat": 34.24809282, "time": 1416072171}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603886, "lat": 34.24809328, "time": 1416072172}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603955, "lat": 34.2480935, "time": 1416072173}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603736, "lat": 34.24809362, "time": 1416072174}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25603596, "lat": 34.24809486, "time": 1416072175}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604001, "lat": 34.24809555, "time": 1416072176}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604213, "lat": 34.24809566, "time": 1416072177}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604303, "lat": 34.24809736, "time": 1416072178}
{"day_number": 1, "imei": 353918054312018, "lon": -119.25604312, "lat": 34.24809814, "time": 1416072179}
