{day_number: 5, imei: 355136056327540L, lon: -119.25620162, lat: 34.24621498, time: 1415975222}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620235, "lat": 34.24621491, "time": 1415975277}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620236, "lat": 34.24621493, "time": 1415975278}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620237, "lat": 34.24621494, "time": 1415975279}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620268, "lat": 34.24621497, "time": 1415975280}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620284, "lat": 34.24621499, "time": 1415975281}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620292, "lat": 34.24621502, "time": 1415975282}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620294, "lat": 34.24621504, "time": 1415975283}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620296, "lat": 34.24621507, "time": 1415975284}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620296, "lat": 34.24621509, "time": 1415975285}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620295, "lat": 34.24621511, "time": 1415975286}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620295, "lat": 34.24621513, "time": 1415975287}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620296, "lat": 34.24621515, "time": 1415975288}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620295, "lat": 34.24621518, "time": 1415975289}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620295, "lat": 34.24621521, "time": 1415975290}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620299, "lat": 34.24621525, "time": 1415975291}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620301, "lat": 34.24621528, "time": 1415975292}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620304, "lat": 34.2462153, "time": 1415975293}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620306, "lat": 34.24621531, "time": 1415975294}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620307, "lat": 34.24621532, "time": 1415975295}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620308, "lat": 34.24621532, "time": 1415975296}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620308, "lat": 34.24621533, "time": 1415975297}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620308, "lat": 34.24621534, "time": 1415975298}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620309, "lat": 34.24621533, "time": 1415975299}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562031, "lat": 34.24621533, "time": 1415975300}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562031, "lat": 34.24621534, "time": 1415975301}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562031, "lat": 34.24621536, "time": 1415975302}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562031, "lat": 34.24621537, "time": 1415975303}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562031, "lat": 34.24621538, "time": 1415975304}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620311, "lat": 34.24621539, "time": 1415975305}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620312, "lat": 34.24621538, "time": 1415975306}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620312, "lat": 34.24621538, "time": 1415975307}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620314, "lat": 34.24621538, "time": 1415975308}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620314, "lat": 34.24621538, "time": 1415975309}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620315, "lat": 34.24621538, "time": 1415975310}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620315, "lat": 34.24621538, "time": 1415975311}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620314, "lat": 34.24621538, "time": 1415975312}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620315, "lat": 34.24621538, "time": 1415975313}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620315, "lat": 34.24621538, "time": 1415975314}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620316, "lat": 34.24621537, "time": 1415975315}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620318, "lat": 34.24621536, "time": 1415975316}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620321, "lat": 34.24621534, "time": 1415975317}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620324, "lat": 34.24621532, "time": 1415975318}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620327, "lat": 34.24621529, "time": 1415975319}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620329, "lat": 34.24621529, "time": 1415975320}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620332, "lat": 34.24621528, "time": 1415975321}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620332, "lat": 34.24621529, "time": 1415975322}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620333, "lat": 34.2462153, "time": 1415975323}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620333, "lat": 34.24621531, "time": 1415975324}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620333, "lat": 34.24621531, "time": 1415975325}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620333, "lat": 34.24621532, "time": 1415975326}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620332, "lat": 34.24621531, "time": 1415975327}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620332, "lat": 34.24621531, "time": 1415975328}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620331, "lat": 34.24621531, "time": 1415975329}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620331, "lat": 34.24621531, "time": 1415975330}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620332, "lat": 34.24621531, "time": 1415975331}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620332, "lat": 34.2462153, "time": 1415975332}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620333, "lat": 34.2462153, "time": 1415975333}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.24621528, "time": 1415975334}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620335, "lat": 34.24621527, "time": 1415975335}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620336, "lat": 34.24621527, "time": 1415975336}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620336, "lat": 34.24621528, "time": 1415975337}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620337, "lat": 34.24621529, "time": 1415975338}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620337, "lat": 34.2462153, "time": 1415975339}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620337, "lat": 34.2462153, "time": 1415975340}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620335, "lat": 34.24621531, "time": 1415975341}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620335, "lat": 34.24621532, "time": 1415975342}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.24621533, "time": 1415975343}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.24621534, "time": 1415975344}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.24621534, "time": 1415975345}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.24621535, "time": 1415975346}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620335, "lat": 34.24621534, "time": 1415975347}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620337, "lat": 34.24621533, "time": 1415975348}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620339, "lat": 34.24621531, "time": 1415975349}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562034, "lat": 34.24621529, "time": 1415975350}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620341, "lat": 34.24621525, "time": 1415975351}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620341, "lat": 34.24621522, "time": 1415975352}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562034, "lat": 34.24621519, "time": 1415975353}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620341, "lat": 34.24621518, "time": 1415975354}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620344, "lat": 34.24621517, "time": 1415975355}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620346, "lat": 34.24621515, "time": 1415975356}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620347, "lat": 34.24621513, "time": 1415975357}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620348, "lat": 34.24621513, "time": 1415975358}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620349, "lat": 34.24621511, "time": 1415975359}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562035, "lat": 34.24621511, "time": 1415975360}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620348, "lat": 34.24621511, "time": 1415975361}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620348, "lat": 34.24621512, "time": 1415975362}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620349, "lat": 34.24621511, "time": 1415975363}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562035, "lat": 34.24621511, "time": 1415975364}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620351, "lat": 34.24621512, "time": 1415975365}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620352, "lat": 34.24621511, "time": 1415975366}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620353, "lat": 34.24621509, "time": 1415975367}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620355, "lat": 34.24621508, "time": 1415975368}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620354, "lat": 34.24621506, "time": 1415975369}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620353, "lat": 34.24621504, "time": 1415975370}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620351, "lat": 34.24621502, "time": 1415975371}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620349, "lat": 34.24621501, "time": 1415975372}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620348, "lat": 34.246215, "time": 1415975373}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620346, "lat": 34.24621499, "time": 1415975374}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620346, "lat": 34.24621499, "time": 1415975375}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620345, "lat": 34.24621499, "time": 1415975376}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620344, "lat": 34.24621499, "time": 1415975377}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620345, "lat": 34.24621499, "time": 1415975378}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620345, "lat": 34.24621498, "time": 1415975379}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620346, "lat": 34.24621498, "time": 1415975380}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620345, "lat": 34.24621496, "time": 1415975381}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620347, "lat": 34.24621495, "time": 1415975382}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620346, "lat": 34.24621494, "time": 1415975383}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620344, "lat": 34.24621492, "time": 1415975384}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620341, "lat": 34.24621491, "time": 1415975385}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562034, "lat": 34.2462149, "time": 1415975386}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620339, "lat": 34.24621489, "time": 1415975387}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620337, "lat": 34.24621487, "time": 1415975388}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620336, "lat": 34.24621485, "time": 1415975389}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620337, "lat": 34.24621484, "time": 1415975390}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620336, "lat": 34.24621483, "time": 1415975391}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620335, "lat": 34.24621482, "time": 1415975392}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.24621482, "time": 1415975393}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.24621482, "time": 1415975394}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620333, "lat": 34.24621482, "time": 1415975395}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.24621483, "time": 1415975396}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.24621485, "time": 1415975397}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.24621486, "time": 1415975398}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.24621487, "time": 1415975399}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.24621486, "time": 1415975400}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.24621485, "time": 1415975401}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620335, "lat": 34.24621483, "time": 1415975402}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620335, "lat": 34.24621478, "time": 1415975403}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620333, "lat": 34.24621475, "time": 1415975404}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.24621473, "time": 1415975405}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620333, "lat": 34.24621472, "time": 1415975406}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620333, "lat": 34.24621473, "time": 1415975407}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620332, "lat": 34.24621474, "time": 1415975408}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620332, "lat": 34.24621474, "time": 1415975409}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620332, "lat": 34.24621474, "time": 1415975410}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620333, "lat": 34.24621475, "time": 1415975411}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620332, "lat": 34.24621475, "time": 1415975412}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620332, "lat": 34.24621476, "time": 1415975413}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620333, "lat": 34.24621478, "time": 1415975414}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620334, "lat": 34.2462148, "time": 1415975415}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620336, "lat": 34.2462148, "time": 1415975416}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620337, "lat": 34.2462148, "time": 1415975417}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620339, "lat": 34.24621478, "time": 1415975418}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562034, "lat": 34.24621475, "time": 1415975419}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620343, "lat": 34.24621473, "time": 1415975420}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620346, "lat": 34.2462147, "time": 1415975421}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620351, "lat": 34.24621467, "time": 1415975422}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620354, "lat": 34.24621466, "time": 1415975423}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620358, "lat": 34.24621466, "time": 1415975424}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562036, "lat": 34.24621464, "time": 1415975425}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620361, "lat": 34.24621463, "time": 1415975426}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620361, "lat": 34.24621463, "time": 1415975427}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620363, "lat": 34.24621462, "time": 1415975428}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620365, "lat": 34.2462146, "time": 1415975429}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620367, "lat": 34.2462146, "time": 1415975430}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620369, "lat": 34.2462146, "time": 1415975431}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562037, "lat": 34.24621459, "time": 1415975432}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620372, "lat": 34.24621458, "time": 1415975433}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620372, "lat": 34.24621457, "time": 1415975434}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620371, "lat": 34.24621456, "time": 1415975435}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620373, "lat": 34.24621454, "time": 1415975436}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620376, "lat": 34.2462145, "time": 1415975437}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620378, "lat": 34.24621447, "time": 1415975438}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620381, "lat": 34.24621445, "time": 1415975439}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620382, "lat": 34.24621442, "time": 1415975440}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620386, "lat": 34.24621439, "time": 1415975441}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562039, "lat": 34.24621436, "time": 1415975442}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620394, "lat": 34.24621432, "time": 1415975443}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620397, "lat": 34.24621428, "time": 1415975444}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620399, "lat": 34.24621424, "time": 1415975445}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620399, "lat": 34.24621422, "time": 1415975446}
{"day_number": 5, "imei": 355136056327540, "lon": -119.256204, "lat": 34.2462142, "time": 1415975447}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620402, "lat": 34.24621419, "time": 1415975448}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620403, "lat": 34.24621418, "time": 1415975449}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620404, "lat": 34.24621416, "time": 1415975450}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620405, "lat": 34.24621415, "time": 1415975451}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620405, "lat": 34.24621415, "time": 1415975452}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620404, "lat": 34.24621414, "time": 1415975453}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620404, "lat": 34.24621413, "time": 1415975454}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620403, "lat": 34.24621412, "time": 1415975455}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620406, "lat": 34.2462141, "time": 1415975456}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620407, "lat": 34.24621409, "time": 1415975457}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620407, "lat": 34.24621409, "time": 1415975458}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620409, "lat": 34.24621409, "time": 1415975459}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562041, "lat": 34.24621408, "time": 1415975460}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562041, "lat": 34.24621407, "time": 1415975461}
{"day_number": 5, "imei": 355136056327540, "lon": -119.2562041, "lat": 34.24621406, "time": 1415975462}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620411, "lat": 34.24621405, "time": 1415975463}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620411, "lat": 34.24621405, "time": 1415975464}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620412, "lat": 34.24621405, "time": 1415975465}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620414, "lat": 34.24621404, "time": 1415975466}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620414, "lat": 34.24621405, "time": 1415975467}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620415, "lat": 34.24621405, "time": 1415975468}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620415, "lat": 34.24621404, "time": 1415975469}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620416, "lat": 34.24621405, "time": 1415975470}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620417, "lat": 34.24621405, "time": 1415975471}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620417, "lat": 34.24621406, "time": 1415975472}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620416, "lat": 34.24621407, "time": 1415975473}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620418, "lat": 34.24621406, "time": 1415975474}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620419, "lat": 34.24621405, "time": 1415975475}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620421, "lat": 34.24621404, "time": 1415975476}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620422, "lat": 34.24621403, "time": 1415975477}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620425, "lat": 34.24621402, "time": 1415975478}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620427, "lat": 34.24621402, "time": 1415975479}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620427, "lat": 34.24621402, "time": 1415975480}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620427, "lat": 34.24621403, "time": 1415975481}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620426, "lat": 34.24621404, "time": 1415975482}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620426, "lat": 34.24621405, "time": 1415975483}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620424, "lat": 34.24621406, "time": 1415975484}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620421, "lat": 34.24621408, "time": 1415975485}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620418, "lat": 34.24621408, "time": 1415975486}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620415, "lat": 34.24621409, "time": 1415975487}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620415, "lat": 34.2462141, "time": 1415975488}
{"day_number": 5, "imei": 355136056327540, "lon": -119.25620414, "lat": 34.24621413, "time": 1415975489}
