{day_number: 3, imei: 353918050328703L, lon: -88.23741391, lat: 40.1079983, time: 1416539490}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738938, "lat": 40.1080462, "time": 1416540501}
{"day_number": 3, "imei": 353918050328703, "lon": -88.2373887, "lat": 40.10804728, "time": 1416540502}
{"day_number": 3, "imei": 353918050328703, "lon": -88.2373891, "lat": 40.10804643, "time": 1416540503}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738876, "lat": 40.1080466, "time": 1416540504}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738886, "lat": 40.10804632, "time": 1416540505}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738883, "lat": 40.10804631, "time": 1416540506}
{"day_number": 3, "imei": 353918050328703, "lon": -88.2373888, "lat": 40.10804633, "time": 1416540507}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738848, "lat": 40.10804685, "time": 1416540508}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738806, "lat": 40.10804717, "time": 1416540509}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738807, "lat": 40.10804717, "time": 1416540510}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738807, "lat": 40.10804717, "time": 1416540511}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738809, "lat": 40.10804719, "time": 1416540512}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738809, "lat": 40.1080472, "time": 1416540513}
{"day_number": 3, "imei": 353918050328703, "lon": -88.237388, "lat": 40.108047, "time": 1416540514}
{"day_number": 3, "imei": 353918050328703, "lon": -88.237388, "lat": 40.10804701, "time": 1416540515}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738801, "lat": 40.10804702, "time": 1416540516}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738802, "lat": 40.10804703, "time": 1416540517}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738802, "lat": 40.10804704, "time": 1416540518}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738795, "lat": 40.10804689, "time": 1416540519}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738796, "lat": 40.10804692, "time": 1416540520}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738797, "lat": 40.10804694, "time": 1416540521}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738797, "lat": 40.10804696, "time": 1416540522}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738797, "lat": 40.10804698, "time": 1416540523}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738788, "lat": 40.10804685, "time": 1416540524}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738788, "lat": 40.10804684, "time": 1416540525}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738788, "lat": 40.10804685, "time": 1416540526}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738788, "lat": 40.10804687, "time": 1416540527}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738788, "lat": 40.10804687, "time": 1416540528}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738779, "lat": 40.1080467, "time": 1416540529}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738774, "lat": 40.10804658, "time": 1416540530}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738773, "lat": 40.10804659, "time": 1416540531}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738773, "lat": 40.10804659, "time": 1416540532}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738773, "lat": 40.10804659, "time": 1416540534}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738766, "lat": 40.10804644, "time": 1416540534}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738761, "lat": 40.10804632, "time": 1416540535}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738761, "lat": 40.10804632, "time": 1416540536}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738761, "lat": 40.10804631, "time": 1416540537}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23741391, "lat": 40.1079983, "time": 1416539490}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23741393, "lat": 40.10799824, "time": 1416539491}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23740286, "lat": 40.1080391, "time": 1416539861}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23740149, "lat": 40.10804265, "time": 1416539865}
{"day_number": 3, "imei": 353918050328703, "lon": -88.2374015, "lat": 40.10804264, "time": 1416539866}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23740037, "lat": 40.10804443, "time": 1416539867}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23740047, "lat": 40.10804417, "time": 1416539868}
{"day_number": 3, "imei": 353918050328703, "lon": -88.2373985, "lat": 40.10804702, "time": 1416539869}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739529, "lat": 40.10805187, "time": 1416539870}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739532, "lat": 40.10805182, "time": 1416539871}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739301, "lat": 40.10805537, "time": 1416539872}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739307, "lat": 40.1080553, "time": 1416539873}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739305, "lat": 40.10805532, "time": 1416539874}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739305, "lat": 40.10805532, "time": 1416539875}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739305, "lat": 40.10805532, "time": 1416539876}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739305, "lat": 40.10805532, "time": 1416539877}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739305, "lat": 40.10805532, "time": 1416539878}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739303, "lat": 40.10805534, "time": 1416539879}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739302, "lat": 40.10805536, "time": 1416539880}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739302, "lat": 40.10805536, "time": 1416539881}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739453, "lat": 40.10804281, "time": 1416540117}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739453, "lat": 40.1080428, "time": 1416540118}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23739799, "lat": 40.10803651, "time": 1416540450}
{"day_number": 3, "imei": 353918050328703, "lon": -88.237398, "lat": 40.1080365, "time": 1416540451}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738945, "lat": 40.10804654, "time": 1416540499}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738925, "lat": 40.10804639, "time": 1416540500}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738938, "lat": 40.1080462, "time": 1416540501}
{"day_number": 3, "imei": 353918050328703, "lon": -88.2373887, "lat": 40.10804728, "time": 1416540502}
{"day_number": 3, "imei": 353918050328703, "lon": -88.2373891, "lat": 40.10804643, "time": 1416540503}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738876, "lat": 40.1080466, "time": 1416540504}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738886, "lat": 40.10804632, "time": 1416540505}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738883, "lat": 40.10804631, "time": 1416540506}
{"day_number": 3, "imei": 353918050328703, "lon": -88.2373888, "lat": 40.10804633, "time": 1416540507}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738848, "lat": 40.10804685, "time": 1416540508}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738806, "lat": 40.10804717, "time": 1416540509}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738807, "lat": 40.10804717, "time": 1416540510}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738807, "lat": 40.10804717, "time": 1416540511}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738809, "lat": 40.10804719, "time": 1416540512}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738809, "lat": 40.1080472, "time": 1416540513}
{"day_number": 3, "imei": 353918050328703, "lon": -88.237388, "lat": 40.108047, "time": 1416540514}
{"day_number": 3, "imei": 353918050328703, "lon": -88.237388, "lat": 40.10804701, "time": 1416540515}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738801, "lat": 40.10804702, "time": 1416540516}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738802, "lat": 40.10804703, "time": 1416540517}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738802, "lat": 40.10804704, "time": 1416540518}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738795, "lat": 40.10804689, "time": 1416540519}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738796, "lat": 40.10804692, "time": 1416540520}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738797, "lat": 40.10804694, "time": 1416540521}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738797, "lat": 40.10804696, "time": 1416540522}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738797, "lat": 40.10804698, "time": 1416540523}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738788, "lat": 40.10804685, "time": 1416540524}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738788, "lat": 40.10804684, "time": 1416540525}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738788, "lat": 40.10804685, "time": 1416540526}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738788, "lat": 40.10804687, "time": 1416540527}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738788, "lat": 40.10804687, "time": 1416540528}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738779, "lat": 40.1080467, "time": 1416540529}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738774, "lat": 40.10804658, "time": 1416540530}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738773, "lat": 40.10804659, "time": 1416540531}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738773, "lat": 40.10804659, "time": 1416540532}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738773, "lat": 40.10804659, "time": 1416540534}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738766, "lat": 40.10804644, "time": 1416540534}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738761, "lat": 40.10804632, "time": 1416540535}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738761, "lat": 40.10804632, "time": 1416540536}
{"day_number": 3, "imei": 353918050328703, "lon": -88.23738761, "lat": 40.10804631, "time": 1416540537}
