{day_number: 4, imei: 355136056327540L, lon: -119.25600363, lat: 34.24599423, time: 1416579962}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25693315, "lat": 34.247467639999996, "time": 1416580152}
{"day_number": 4, "imei": 355136056327540, "lon": -119.2569244, "lat": 34.24746505, "time": 1416580153}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25691581, "lat": 34.24746471, "time": 1416580154}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690995, "lat": 34.2474668, "time": 1416580155}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690649, "lat": 34.24746772, "time": 1416580156}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690531, "lat": 34.24746804, "time": 1416580157}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690461, "lat": 34.24746846, "time": 1416580158}
{"day_number": 4, "imei": 355136056327540, "lon": -119.2569044, "lat": 34.24746856, "time": 1416580159}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690457, "lat": 34.24746862, "time": 1416580160}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690478, "lat": 34.24746841, "time": 1416580161}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690461, "lat": 34.2474688, "time": 1416580162}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690448, "lat": 34.24746946, "time": 1416580163}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690368, "lat": 34.24747028, "time": 1416580164}
{"day_number": 4, "imei": 355136056327540, "lon": -119.2569034, "lat": 34.24747078, "time": 1416580165}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690325, "lat": 34.24747105, "time": 1416580166}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690314, "lat": 34.24747122, "time": 1416580167}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690301, "lat": 34.24747124, "time": 1416580168}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690293, "lat": 34.24747123, "time": 1416580169}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690289, "lat": 34.24747125, "time": 1416580170}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690287, "lat": 34.24747126, "time": 1416580171}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690286, "lat": 34.24747126, "time": 1416580172}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690287, "lat": 34.24747126, "time": 1416580173}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690293, "lat": 34.24747128, "time": 1416580174}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690297, "lat": 34.2474713, "time": 1416580175}
{"day_number": 4, "imei": 355136056327540, "lon": -119.256903, "lat": 34.24747131, "time": 1416580176}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690301, "lat": 34.24747132, "time": 1416580177}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690302, "lat": 34.24747132, "time": 1416580178}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690303, "lat": 34.24747132, "time": 1416580179}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690303, "lat": 34.24747131, "time": 1416580180}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690303, "lat": 34.24747131, "time": 1416580181}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690304, "lat": 34.24747131, "time": 1416580182}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690303, "lat": 34.2474713, "time": 1416580183}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690303, "lat": 34.24747129, "time": 1416580184}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690302, "lat": 34.24747129, "time": 1416580185}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690302, "lat": 34.2474713, "time": 1416580186}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690302, "lat": 34.24747131, "time": 1416580187}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690302, "lat": 34.24747131, "time": 1416580188}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690302, "lat": 34.2474713, "time": 1416580189}
{"day_number": 4, "imei": 355136056327540, "lon": -119.256903, "lat": 34.24747128, "time": 1416580190}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690297, "lat": 34.24747125, "time": 1416580191}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690296, "lat": 34.24747123, "time": 1416580192}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690294, "lat": 34.2474712, "time": 1416580193}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25690199, "lat": 34.24747101, "time": 1416580194}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25689862, "lat": 34.24747096, "time": 1416580195}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25689477, "lat": 34.24746873, "time": 1416580196}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25689071, "lat": 34.24746563, "time": 1416580197}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25688756, "lat": 34.24746289, "time": 1416580198}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25688438, "lat": 34.24746119, "time": 1416580199}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25688154, "lat": 34.24746016, "time": 1416580200}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25687956, "lat": 34.24745964, "time": 1416580201}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25687743, "lat": 34.24745906, "time": 1416580202}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25687639, "lat": 34.24745877, "time": 1416580203}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25687504, "lat": 34.24745853, "time": 1416580204}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25687218, "lat": 34.24745768, "time": 1416580205}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25687022, "lat": 34.24745667, "time": 1416580206}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686887, "lat": 34.24745588, "time": 1416580207}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686742, "lat": 34.24745507, "time": 1416580208}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686638, "lat": 34.24745445, "time": 1416580209}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686536, "lat": 34.24745399, "time": 1416580210}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686474, "lat": 34.24745375, "time": 1416580211}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686434, "lat": 34.24745361, "time": 1416580212}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686409, "lat": 34.24745351, "time": 1416580213}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686392, "lat": 34.24745345, "time": 1416580214}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686374, "lat": 34.24745341, "time": 1416580215}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686362, "lat": 34.24745339, "time": 1416580216}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686354, "lat": 34.24745339, "time": 1416580217}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686348, "lat": 34.24745341, "time": 1416580218}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686344, "lat": 34.24745341, "time": 1416580219}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686341, "lat": 34.24745341, "time": 1416580220}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686339, "lat": 34.24745342, "time": 1416580221}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686336, "lat": 34.24745342, "time": 1416580222}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686333, "lat": 34.24745343, "time": 1416580223}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686332, "lat": 34.24745343, "time": 1416580224}
{"day_number": 4, "imei": 355136056327540, "lon": -119.2568633, "lat": 34.24745343, "time": 1416580225}
{"day_number": 4, "imei": 355136056327540, "lon": -119.2568633, "lat": 34.24745343, "time": 1416580226}
{"day_number": 4, "imei": 355136056327540, "lon": -119.2568633, "lat": 34.24745344, "time": 1416580227}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25686742, "lat": 34.24745043, "time": 1416580228}
{"day_number": 4, "imei": 355136056327540, "lon": -119.25687629, "lat": 34.247453, "time": 1416580229}
