{day_number: 6, imei: 353918054312018L, lon: -119.2553594, lat: 34.24807709, time: 1416061530}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527751, "lat": 34.24814974, "time": 1416061701}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527748, "lat": 34.24815093, "time": 1416061702}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527733, "lat": 34.24815144, "time": 1416061703}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527742, "lat": 34.24815132, "time": 1416061704}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527742, "lat": 34.24815126, "time": 1416061705}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527814, "lat": 34.24815121, "time": 1416061706}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527892, "lat": 34.24815088, "time": 1416061707}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527864, "lat": 34.24815054, "time": 1416061708}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527835, "lat": 34.24815039, "time": 1416061709}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527802, "lat": 34.24815027, "time": 1416061710}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527782, "lat": 34.24815018, "time": 1416061711}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527738, "lat": 34.24815011, "time": 1416061712}
{"day_number": 6, "imei": 353918054312018, "lon": -119.2552771, "lat": 34.24815006, "time": 1416061713}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527691, "lat": 34.24815011, "time": 1416061714}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527675, "lat": 34.24815014, "time": 1416061715}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527659, "lat": 34.24815015, "time": 1416061716}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527642, "lat": 34.24815015, "time": 1416061717}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527632, "lat": 34.24815014, "time": 1416061718}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527629, "lat": 34.24815009, "time": 1416061719}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527629, "lat": 34.24815002, "time": 1416061720}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527633, "lat": 34.24814974, "time": 1416061721}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527627, "lat": 34.24814961, "time": 1416061722}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527618, "lat": 34.24814956, "time": 1416061723}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527622, "lat": 34.24814949, "time": 1416061724}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527619, "lat": 34.24814944, "time": 1416061725}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527622, "lat": 34.24814939, "time": 1416061726}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527619, "lat": 34.24814935, "time": 1416061727}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527619, "lat": 34.24814928, "time": 1416061728}
{"day_number": 6, "imei": 353918054312018, "lon": -119.2552762, "lat": 34.24814925, "time": 1416061729}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527621, "lat": 34.24814923, "time": 1416061730}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527627, "lat": 34.2481492, "time": 1416061731}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527624, "lat": 34.24814922, "time": 1416061732}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527634, "lat": 34.24814921, "time": 1416061733}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527645, "lat": 34.24814913, "time": 1416061734}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527655, "lat": 34.24814905, "time": 1416061735}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527653, "lat": 34.24814902, "time": 1416061736}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527657, "lat": 34.24814899, "time": 1416061737}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527665, "lat": 34.24814892, "time": 1416061738}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527676, "lat": 34.24814888, "time": 1416061739}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527678, "lat": 34.24814883, "time": 1416061740}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527681, "lat": 34.24814882, "time": 1416061741}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527678, "lat": 34.24814885, "time": 1416061742}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527672, "lat": 34.24814889, "time": 1416061743}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527668, "lat": 34.24814891, "time": 1416061744}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527668, "lat": 34.24814887, "time": 1416061745}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527668, "lat": 34.24814887, "time": 1416061746}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527668, "lat": 34.24814885, "time": 1416061747}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527663, "lat": 34.2481489, "time": 1416061748}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527656, "lat": 34.24814896, "time": 1416061749}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527651, "lat": 34.248149, "time": 1416061750}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527648, "lat": 34.24814899, "time": 1416061751}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527648, "lat": 34.24814901, "time": 1416061752}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527647, "lat": 34.24814901, "time": 1416061753}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527645, "lat": 34.24814904, "time": 1416061754}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527648, "lat": 34.24814903, "time": 1416061755}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527652, "lat": 34.24814901, "time": 1416061756}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527653, "lat": 34.248149, "time": 1416061757}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527654, "lat": 34.24814896, "time": 1416061758}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527657, "lat": 34.24814893, "time": 1416061759}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527658, "lat": 34.24814893, "time": 1416061760}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527658, "lat": 34.24814891, "time": 1416061761}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527655, "lat": 34.24814895, "time": 1416061762}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527653, "lat": 34.24814898, "time": 1416061763}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527651, "lat": 34.24814897, "time": 1416061764}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527649, "lat": 34.24814895, "time": 1416061765}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527645, "lat": 34.24814891, "time": 1416061766}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527645, "lat": 34.2481489, "time": 1416061767}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527645, "lat": 34.24814887, "time": 1416061768}
{"day_number": 6, "imei": 353918054312018, "lon": -119.2552765, "lat": 34.24814885, "time": 1416061769}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527647, "lat": 34.24814886, "time": 1416061770}
{"day_number": 6, "imei": 353918054312018, "lon": -119.2552765, "lat": 34.24814887, "time": 1416061771}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527654, "lat": 34.24814887, "time": 1416061772}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527654, "lat": 34.24814887, "time": 1416061773}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527657, "lat": 34.24814883, "time": 1416061774}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527657, "lat": 34.24814886, "time": 1416061775}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527652, "lat": 34.24814891, "time": 1416061776}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527652, "lat": 34.24814894, "time": 1416061777}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527649, "lat": 34.24814895, "time": 1416061778}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527644, "lat": 34.24814897, "time": 1416061779}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527639, "lat": 34.24814897, "time": 1416061780}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527635, "lat": 34.24814894, "time": 1416061781}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527633, "lat": 34.24814896, "time": 1416061782}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527634, "lat": 34.24814899, "time": 1416061783}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527635, "lat": 34.24814902, "time": 1416061784}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527635, "lat": 34.24814904, "time": 1416061785}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527635, "lat": 34.24814906, "time": 1416061786}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527636, "lat": 34.24814906, "time": 1416061787}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527633, "lat": 34.24814911, "time": 1416061788}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527632, "lat": 34.24814911, "time": 1416061789}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527631, "lat": 34.24814911, "time": 1416061790}
{"day_number": 6, "imei": 353918054312018, "lon": -119.2552763, "lat": 34.24814911, "time": 1416061791}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527629, "lat": 34.2481491, "time": 1416061792}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527627, "lat": 34.2481491, "time": 1416061793}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527626, "lat": 34.2481491, "time": 1416061794}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527625, "lat": 34.2481491, "time": 1416061795}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527623, "lat": 34.2481491, "time": 1416061796}
{"day_number": 6, "imei": 353918054312018, "lon": -119.2552762, "lat": 34.24814911, "time": 1416061797}
{"day_number": 6, "imei": 353918054312018, "lon": -119.25527618, "lat": 34.24814911, "time": 1416061798}
