{day_number: 7, imei: 353918050328703L, lon: -88.23732958, lat: 40.1080615, time: 1414950623}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739237, "lat": 40.10798855, "time": 1414950701}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739232, "lat": 40.10798862, "time": 1414950702}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739225, "lat": 40.10798865, "time": 1414950703}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739214, "lat": 40.10798871, "time": 1414950704}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739313, "lat": 40.10798505, "time": 1414950705}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739302, "lat": 40.10798513, "time": 1414950706}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739294, "lat": 40.10798525, "time": 1414950707}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739291, "lat": 40.1079853, "time": 1414950708}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739284, "lat": 40.10798534, "time": 1414950709}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739392, "lat": 40.10798187, "time": 1414950710}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739389, "lat": 40.1079819, "time": 1414950711}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739385, "lat": 40.10798197, "time": 1414950712}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739378, "lat": 40.10798203, "time": 1414950713}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739377, "lat": 40.10798203, "time": 1414950714}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739493, "lat": 40.10797871, "time": 1414950715}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739483, "lat": 40.10797876, "time": 1414950716}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739478, "lat": 40.10797882, "time": 1414950717}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739476, "lat": 40.10797885, "time": 1414950718}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739471, "lat": 40.10797889, "time": 1414950719}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739464, "lat": 40.10797894, "time": 1414950720}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739459, "lat": 40.10797898, "time": 1414950721}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739454, "lat": 40.10797902, "time": 1414950722}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739448, "lat": 40.10797905, "time": 1414950723}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739446, "lat": 40.1079791, "time": 1414950724}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739442, "lat": 40.10797914, "time": 1414950725}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739441, "lat": 40.10797918, "time": 1414950726}
{"day_number": 7, "imei": 353918050328703, "lon": -88.2373944, "lat": 40.1079792, "time": 1414950727}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739441, "lat": 40.10797926, "time": 1414950728}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739431, "lat": 40.10797929, "time": 1414950729}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739426, "lat": 40.10797935, "time": 1414950730}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739417, "lat": 40.10797943, "time": 1414950731}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739156, "lat": 40.10797814, "time": 1414950732}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739137, "lat": 40.10797828, "time": 1414950733}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739123, "lat": 40.10797836, "time": 1414950734}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739102, "lat": 40.10797853, "time": 1414950735}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739069, "lat": 40.10797871, "time": 1414950736}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739044, "lat": 40.10797887, "time": 1414950737}
{"day_number": 7, "imei": 353918050328703, "lon": -88.2373902, "lat": 40.10797891, "time": 1414950738}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739001, "lat": 40.10797906, "time": 1414950739}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738989, "lat": 40.10797912, "time": 1414950740}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738967, "lat": 40.10797928, "time": 1414950741}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738946, "lat": 40.10797943, "time": 1414950742}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738925, "lat": 40.10797955, "time": 1414950743}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738901, "lat": 40.1079797, "time": 1414950744}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738873, "lat": 40.10797988, "time": 1414950745}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738862, "lat": 40.10797994, "time": 1414950746}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738855, "lat": 40.10798, "time": 1414950747}
{"day_number": 7, "imei": 353918050328703, "lon": -88.2373885, "lat": 40.10798005, "time": 1414950748}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738848, "lat": 40.10798009, "time": 1414950749}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738843, "lat": 40.10798013, "time": 1414950750}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738839, "lat": 40.10798017, "time": 1414950751}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738834, "lat": 40.10798021, "time": 1414950752}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738833, "lat": 40.10798024, "time": 1414950753}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738831, "lat": 40.10798025, "time": 1414950754}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738831, "lat": 40.10798025, "time": 1414950755}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738831, "lat": 40.10798025, "time": 1414950756}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738831, "lat": 40.10798025, "time": 1414950757}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736367, "lat": 40.10800281, "time": 1414959087}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736593, "lat": 40.10801162, "time": 1414959088}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736675, "lat": 40.10801113, "time": 1414959089}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736638, "lat": 40.10801027, "time": 1414959090}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736893, "lat": 40.10801349, "time": 1414959091}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737084, "lat": 40.10801222, "time": 1414959092}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737234, "lat": 40.10802053, "time": 1414959093}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737233, "lat": 40.10802051, "time": 1414959094}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737332, "lat": 40.10801821, "time": 1414959097}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737514, "lat": 40.10802603, "time": 1414959102}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737687, "lat": 40.10803427, "time": 1414959103}
{"day_number": 7, "imei": 353918050328703, "lon": -88.2373781, "lat": 40.10804035, "time": 1414959104}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737815, "lat": 40.10804062, "time": 1414959105}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737865, "lat": 40.10804365, "time": 1414959106}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737795, "lat": 40.10803995, "time": 1414959107}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737795, "lat": 40.10803978, "time": 1414959108}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737775, "lat": 40.10803941, "time": 1414959109}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737781, "lat": 40.10803961, "time": 1414959110}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737781, "lat": 40.10803956, "time": 1414959111}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737732, "lat": 40.1080361, "time": 1414959112}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737745, "lat": 40.10803663, "time": 1414959113}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737751, "lat": 40.10803706, "time": 1414959114}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737757, "lat": 40.10803723, "time": 1414959115}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737766, "lat": 40.10803765, "time": 1414959116}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737724, "lat": 40.10803482, "time": 1414959117}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737732, "lat": 40.10803514, "time": 1414959118}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737734, "lat": 40.1080352, "time": 1414959119}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736937, "lat": 40.108038, "time": 1414959122}
{"day_number": 7, "imei": 353918050328703, "lon": -88.2373702, "lat": 40.10803778, "time": 1414959123}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737156, "lat": 40.10803679, "time": 1414959124}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737078, "lat": 40.10803723, "time": 1414959125}
{"day_number": 7, "imei": 353918050328703, "lon": -88.2373703, "lat": 40.10803727, "time": 1414959126}
{"day_number": 7, "imei": 353918050328703, "lon": -88.2373699, "lat": 40.10803567, "time": 1414959127}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736876, "lat": 40.10804038, "time": 1414959128}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736739, "lat": 40.10804455, "time": 1414959129}
{"day_number": 7, "imei": 353918050328703, "lon": -88.237367, "lat": 40.10804833, "time": 1414959130}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736663, "lat": 40.10804838, "time": 1414959131}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736669, "lat": 40.10804819, "time": 1414959132}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736696, "lat": 40.10804807, "time": 1414959133}
{"day_number": 7, "imei": 353918050328703, "lon": -88.2373673, "lat": 40.10804833, "time": 1414959134}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738496, "lat": 40.10802979, "time": 1414959135}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23702171, "lat": 40.10810694, "time": 1414991281}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23729194, "lat": 40.10824912, "time": 1414991282}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23725515, "lat": 40.10813416, "time": 1414991311}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23729071, "lat": 40.10811533, "time": 1414991311}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736244, "lat": 40.10817429, "time": 1414991313}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23734187, "lat": 40.10817765, "time": 1414991313}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23729285, "lat": 40.10817009, "time": 1414991315}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23730289, "lat": 40.10813772, "time": 1414991316}
{"day_number": 7, "imei": 353918050328703, "lon": -88.237325, "lat": 40.10814334, "time": 1414991317}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23740769, "lat": 40.10812271, "time": 1414991318}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736512, "lat": 40.108071, "time": 1414991319}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736031, "lat": 40.10806584, "time": 1414991320}
{"day_number": 7, "imei": 353918050328703, "lon": -88.2373425, "lat": 40.108055039999996, "time": 1414991322}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23728831, "lat": 40.10806228, "time": 1414991335}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23733061, "lat": 40.10804701, "time": 1414991471}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739017, "lat": 40.10799477, "time": 1414991769}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739004, "lat": 40.10799451, "time": 1414991770}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739009, "lat": 40.10799461, "time": 1414991771}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738999, "lat": 40.10799448, "time": 1414991773}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738996, "lat": 40.10799444, "time": 1414991774}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738996, "lat": 40.10799446, "time": 1414991775}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738994, "lat": 40.10799443, "time": 1414991776}
{"day_number": 7, "imei": 353918050328703, "lon": -88.2373899, "lat": 40.10799437, "time": 1414991778}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738986, "lat": 40.10799436, "time": 1414991779}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738978, "lat": 40.10799421, "time": 1414991781}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738975, "lat": 40.10799419, "time": 1414991783}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738973, "lat": 40.10799418, "time": 1414991784}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738973, "lat": 40.10799416, "time": 1414991785}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738975, "lat": 40.1079942, "time": 1414991786}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738976, "lat": 40.1079943, "time": 1414991787}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738978, "lat": 40.10799436, "time": 1414991788}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738978, "lat": 40.10799441, "time": 1414991790}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739012, "lat": 40.10799526, "time": 1414991792}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739013, "lat": 40.1079953, "time": 1414991792}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739016, "lat": 40.10799536, "time": 1414991794}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739059, "lat": 40.10799633, "time": 1414991796}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739049, "lat": 40.10799613, "time": 1414991797}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739047, "lat": 40.10799609, "time": 1414991797}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739049, "lat": 40.10799616, "time": 1414991799}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739058, "lat": 40.10799636, "time": 1414991801}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739063, "lat": 40.10799646, "time": 1414991801}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739063, "lat": 40.10799646, "time": 1414991803}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739049, "lat": 40.10799617, "time": 1414991805}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739047, "lat": 40.10799615, "time": 1414991806}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739047, "lat": 40.10799614, "time": 1414991806}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739046, "lat": 40.10799612, "time": 1414991808}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738836, "lat": 40.10799674, "time": 1414991809}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738835, "lat": 40.10799671, "time": 1414991810}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738707, "lat": 40.10799703, "time": 1414991811}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738706, "lat": 40.10799702, "time": 1414991811}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738706, "lat": 40.10799701, "time": 1414991812}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738705, "lat": 40.10799701, "time": 1414991814}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738705, "lat": 40.107997, "time": 1414991814}
{"day_number": 7, "imei": 353918050328703, "lon": -88.2373871, "lat": 40.10799693, "time": 1414991816}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738538, "lat": 40.10799748, "time": 1414991817}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738538, "lat": 40.10799748, "time": 1414991818}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737517, "lat": 40.1080047, "time": 1414991902}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737408, "lat": 40.10800571, "time": 1414991904}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737586, "lat": 40.10800349, "time": 1414991905}
{"day_number": 7, "imei": 353918050328703, "lon": -88.2373759, "lat": 40.1080033, "time": 1414991906}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737592, "lat": 40.10800321, "time": 1414991907}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737573, "lat": 40.10800331, "time": 1414991908}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737422, "lat": 40.10800387, "time": 1414991909}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737414, "lat": 40.10800383, "time": 1414991910}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737414, "lat": 40.10800383, "time": 1414991911}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737415, "lat": 40.1080038, "time": 1414991911}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737416, "lat": 40.10800378, "time": 1414991913}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737258, "lat": 40.10800435, "time": 1414991915}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737258, "lat": 40.10800435, "time": 1414991916}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737263, "lat": 40.10800394, "time": 1414991917}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737137, "lat": 40.10800391, "time": 1414991919}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736564, "lat": 40.10800843, "time": 1414991920}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736564, "lat": 40.10800843, "time": 1414991921}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736725, "lat": 40.10800716, "time": 1414991922}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736724, "lat": 40.10800717, "time": 1414991923}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736723, "lat": 40.10800719, "time": 1414991924}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736722, "lat": 40.1080072, "time": 1414991925}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736721, "lat": 40.10800721, "time": 1414991926}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736658, "lat": 40.10800801, "time": 1414991927}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736658, "lat": 40.10800801, "time": 1414991928}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736656, "lat": 40.10800803, "time": 1414991929}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736654, "lat": 40.10800805, "time": 1414991930}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736655, "lat": 40.10800805, "time": 1414991931}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736652, "lat": 40.10800811, "time": 1414991932}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736595, "lat": 40.10800883, "time": 1414991933}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736595, "lat": 40.10800883, "time": 1414991934}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736595, "lat": 40.10800883, "time": 1414991935}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736594, "lat": 40.10800884, "time": 1414991936}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736594, "lat": 40.10800884, "time": 1414991937}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736539, "lat": 40.10800952, "time": 1414991938}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23736539, "lat": 40.10800952, "time": 1414991939}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23732958, "lat": 40.1080615, "time": 1414950623}
{"day_number": 7, "imei": 353918050328703, "lon": -88.2373407, "lat": 40.10803512, "time": 1414950634}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23734478, "lat": 40.10803566, "time": 1414950635}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23735578, "lat": 40.10803527, "time": 1414950636}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23735533, "lat": 40.10803782, "time": 1414950637}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23735387, "lat": 40.10803842, "time": 1414950638}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23737102, "lat": 40.10803981, "time": 1414950639}
{"day_number": 7, "imei": 353918050328703, "lon": -88.2373844, "lat": 40.10804639, "time": 1414950641}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23738773, "lat": 40.10804713, "time": 1414950642}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739278, "lat": 40.10804365, "time": 1414950643}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739205, "lat": 40.10804603, "time": 1414950644}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739396, "lat": 40.10804459, "time": 1414950645}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739447, "lat": 40.10804461, "time": 1414950646}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739195, "lat": 40.10803626, "time": 1414950647}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739196, "lat": 40.10803632, "time": 1414950648}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739209, "lat": 40.1080365, "time": 1414950649}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739076, "lat": 40.10802963, "time": 1414950650}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739079, "lat": 40.10802964, "time": 1414950651}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739091, "lat": 40.1080296, "time": 1414950652}
{"day_number": 7, "imei": 353918050328703, "lon": -88.23739095, "lat": 40.10802945, "time": 1414950653}
